"Pillip A. Bernstein (1996). ""Repository system engineering"". International Conference on Management of Data.",Repository system engineering by Pillip A. Bernstein
"Karl Aberer. ""Book reviews"". ACM SIGMOD Record , 2002.",Book reviews by Karl Aberer
"Sunita Sarawagi (2001). ""User-cognizant multidimensional analysis"". The VLDB Journal -- The International Journal on Very Large Data Bases .",User-cognizant multidimensional analysis by Sunita Sarawagi
William W. Cohen. 1998. Providing database-like access to the Web using queries based on textual similarity. In International Conference on Management of Data.,Providing database-like access to the Web using queries based on textual similarity by William W. Cohen
Alon Y. Levy. 1996. Obtaining Complete Answers from Incomplete Databases. In Very Large Data Bases.,Obtaining Complete Answers from Incomplete Databases by Alon Y. Levy
Ronald Fagin. 2002. Combining fuzzy information: an overview. In ACM SIGMOD Record .,Combining fuzzy information: an overview by Ronald Fagin
"Goetz Graefe (1999). ""The Value of Merge-Join and Hash-Join in SQL Server"". Very Large Data Bases.",The Value of Merge-Join and Hash-Join in SQL Server by Goetz Graefe
"Hamid Pirahesh. ""Object-oriented features of DB2 client/server"". International Conference on Management of Data, 1994.",Object-oriented features of DB2 client/server by Hamid Pirahesh
Kenneth A. Ross. 2000. Reminiscences on Influential Papers. In ACM SIGMOD Record .,Reminiscences on Influential Papers by Kenneth A. Ross
"Alon Y. Halevy. ""Learning about data integration challenges from day one"". ACM SIGMOD Record , 2003.",Learning about data integration challenges from day one by Alon Y. Halevy
Ilsoo Ahn. 1994. SIGMOD challenges paper: database issues in telecommunications network management. In International Conference on Management of Data.,SIGMOD challenges paper: database issues in telecommunications network management by Ilsoo Ahn
"Frank Manola. ""Towards a richer Web object model"". ACM SIGMOD Record , 1998.",Towards a richer Web object model by Frank Manola
Hannes Spintzik. 1995. Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms. In Very Large Data Bases.,Informix-Online XPS: A Dynamically Scalable RDBMS for Open Parallel Platforms by Hannes Spintzik
Frank Manola. 1998. Towards a richer Web object model. In ACM SIGMOD Record .,Towards a richer Web object model by Frank Manola
"Paolo Giorgini (2003). ""Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003)"". ACM SIGMOD Record .",Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003) by Paolo Giorgini
"Karl Aberer. ""Book reviews"". ACM SIGMOD Record , 2002.",Book reviews by Karl Aberer
"Sherri Kennamer (1998). ""Microsoft.com: a high-scale data management and transaction processing solution"". International Conference on Management of Data.",Microsoft.com: a high-scale data management and transaction processing solution by Sherri Kennamer
Len Seligman. 2002. Industry perspectives. In ACM SIGMOD Record .,Industry perspectives by Len Seligman
Michael Lesk. 1994. Experiments on Access to Digital Libraries: How can Images and Text be Used Together. In Very Large Data Bases.,Experiments on Access to Digital Libraries: How can Images and Text be Used Together by Michael Lesk
Peter Fankhauser. 2001. XQuery formal semantics state and challenges. In ACM SIGMOD Record .,XQuery formal semantics state and challenges by Peter Fankhauser
"Sherif Danish. ""Building database-driven electronic catalogs"". ACM SIGMOD Record , 1998.",Building database-driven electronic catalogs by Sherif Danish
Moira C. Norrie. 1995. Integration approaches for CIM. In International Conference on Management of Data.,Integration approaches for CIM by Moira C. Norrie
Keishi Tajima. 1996. Static detection of security flaws in object-oriented databases. In International Conference on Management of Data.,Static detection of security flaws in object-oriented databases by Keishi Tajima
"Stuart E. Madnick. ""From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity"". Very Large Data Bases, 1995.",From VLDB to VMLDB (Very MANY Large Data Bases): Dealing with Large-Scale Semantic Heterogenity by Stuart E. Madnick
"Xiaolei Qian. ""Turmoil at NASA, and numerous funding announcements"". ACM SIGMOD Record , 1995.","Turmoil at NASA, and numerous funding announcements by Xiaolei Qian"
Rob Goldring. 1995. Things every update replication customer should know (abstract). In International Conference on Management of Data.,Things every update replication customer should know (abstract) by Rob Goldring
"James Chong. ""Real business processing meets the Web"". International Conference on Management of Data, 1998.",Real business processing meets the Web by James Chong
"Philip A. Bernstein (1994). ""PC Database Systems - Present and Future"". Very Large Data Bases.",PC Database Systems - Present and Future by Philip A. Bernstein
"Sunita Sarawagi. ""User-cognizant multidimensional analysis"". The VLDB Journal -- The International Journal on Very Large Data Bases , 2001.",User-cognizant multidimensional analysis by Sunita Sarawagi
Karl Aberer. 2002. Book reviews. In ACM SIGMOD Record .,Book reviews by Karl Aberer
"Susan Malaika. ""Database Management Systems and the Internet"". Very Large Data Bases, 1996.",Database Management Systems and the Internet by Susan Malaika
Michael M. David. 2003. ANSI SQL hierarchical processing can fully integrate native XML. In ACM SIGMOD Record .,ANSI SQL hierarchical processing can fully integrate native XML by Michael M. David
"Kjetil Norvag. ""The Persistent Cache: Improving OID Indexing in Temporal Object-Oriented Database Systems"". Very Large Data Bases, 1999.",The Persistent Cache: Improving OID Indexing in Temporal Object-Oriented Database Systems by Kjetil N&#248;rv&#229;g
Karl Aberer. 2002. Book review column. In ACM SIGMOD Record .,Book review column by Karl Aberer
"Xiaolei Qian (1995). ""Opportunities at ARPA, NSF, and elsewhere"". ACM SIGMOD Record .","Opportunities at ARPA, NSF, and elsewhere by Xiaolei Qian"
Luciana Duranti. 2001. The Long-Term Preservation of Authentic Electronic Records. In Very Large Data Bases.,The Long-Term Preservation of Authentic Electronic Records by Luciana Duranti
"Wolfgang May. ""LoPiX: A System for XML Data Integration and Manipulation"". Very Large Data Bases, 2001.",LoPiX: A System for XML Data Integration and Manipulation by Wolfgang May
"Kamar Aulakh (1998). ""About Quark Digital Media System"". International Conference on Management of Data.",About Quark Digital Media System by Kamar Aulakh
Hartmut Wedekind. 1994. Are the terms version and variant orthogonal to one another?. In ACM SIGMOD Record .,Are the terms version and variant orthogonal to one another? by Hartmut Wedekind
Carrie Ballinger. 1994. Evolving teradata decision support for massively parallel processing with UNIX. In International Conference on Management of Data.,Evolving teradata decision support for massively parallel processing with UNIX by Carrie Ballinger
Amit Sheth. 2002. Research centers. In ACM SIGMOD Record .,Research centers by Amit Sheth
"Donald R. Slutz (1998). ""Massive Stochastic Testing of SQL"". Very Large Data Bases.",Massive Stochastic Testing of SQL by Donald R. Slutz
"Paolo Giorgini. ""Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003)"". ACM SIGMOD Record , 2003.",Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003) by Paolo Giorgini
"R. G. G. Cattell (1994). ""ODMG-93: a standard for object-oriented DBMSs"". International Conference on Management of Data.",ODMG-93: a standard for object-oriented DBMSs by R. G. G. Cattell
Luciana Duranti. 2001. The Long-Term Preservation of Authentic Electronic Records. In Very Large Data Bases.,The Long-Term Preservation of Authentic Electronic Records by Luciana Duranti
Avigdor Gal. 2002. Articles. In ACM SIGMOD Record .,Articles by Avigdor Gal
"Michael M. David. ""ANSI SQL hierarchical processing can fully integrate native XML"". ACM SIGMOD Record , 2003.",ANSI SQL hierarchical processing can fully integrate native XML by Michael M. David
"Brad Hammond (1996). ""Using Referential Integrity To Easily Define Consistent Subset Replicas"". Very Large Data Bases.",Using Referential Integrity To Easily Define Consistent Subset Replicas by Brad Hammond
"Peter Baumann. ""Management of multidimensional discrete data"". The VLDB Journal -- The International Journal on Very Large Data Bases , 1994.",Management of multidimensional discrete data by Peter Baumann
"Kenneth A. Ross. ""Reminiscences on influential papers"". ACM SIGMOD Record , 2001.",Reminiscences on influential papers by Kenneth A. Ross
"Kenneth A. Ross. ""Reminiscences on influential papers"". ACM SIGMOD Record , 2003.",Reminiscences on influential papers by Kenneth A. Ross
"Alon Y. Halevy (2003). ""Learning about data integration challenges from day one"". ACM SIGMOD Record .",Learning about data integration challenges from day one by Alon Y. Halevy
"Joseph M. Hellerstein (2003). ""Toward network data independence"". ACM SIGMOD Record .",Toward network data independence by Joseph M. Hellerstein
Edward E. Cobb. 1997. The impact of object technology on commercial transaction processing. In The VLDB Journal -- The International Journal on Very Large Data Bases .,The impact of object technology on commercial transaction processing by Edward E. Cobb
"Alexandros Labrinidis (2003). ""Career forum"". ACM SIGMOD Record .",Career forum by Alexandros Labrinidis
Andrew Eisenberg. 2001. Standards. In ACM SIGMOD Record .,Standards by Andrew Eisenberg
"Sergey Brin (1995). ""Near Neighbor Search in Large Metric Spaces"". Very Large Data Bases.",Near Neighbor Search in Large Metric Spaces by Sergey Brin
"Brad Adelberg (1998). ""NoDoSE-a tool for semi-automatically extracting structured and semistructured data from text documents"". International Conference on Management of Data.",NoDoSE-a tool for semi-automatically extracting structured and semistructured data from text documents by Brad Adelberg
Marianne Winslett. 2002. Distinguished database profiles. In ACM SIGMOD Record .,Distinguished database profiles by Marianne Winslett
"Leonard Gallagher. ""Influencing database language standards"". ACM SIGMOD Record , 1994.",Influencing database language standards by Leonard Gallagher
"David Vaskevitch. ""Very Large Databases: How Large, How Different?"". Very Large Data Bases, 1995.","Very Large Databases: How Large, How Different? by David Vaskevitch"
"H. J. Schek. ""Special issue on spatial database systems"". The VLDB Journal -- The International Journal on Very Large Data Bases , 1994.",Special issue on spatial database systems by H. J. Schek
"Luca Cardelli (2001). ""Describing semistructured data"". ACM SIGMOD Record .",Describing semistructured data by Luca Cardelli
"Xiaolei Qian. ""Jumping on the NII bandwagon"". ACM SIGMOD Record , 1994.",Jumping on the NII bandwagon by Xiaolei Qian
"Len Seligman. ""Industry perspective"". ACM SIGMOD Record , 2002.",Industry perspective by Len Seligman
"Paolo Giorgini. ""Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003)"". ACM SIGMOD Record , 2003.",Agent-Oriented software engineering report on the 4th AOSE workshop (AOSE 2003) by Paolo Giorgini
"Leonid Libkin (2002). ""Database principles"". ACM SIGMOD Record .",Database principles by Leonid Libkin
"Avigdor Gal. ""Articles"". ACM SIGMOD Record , 2001.",Articles by Avigdor Gal
"Marcel Kornacker. ""High-Performance Extensible Indexing"". Very Large Data Bases, 1999.",High-Performance Extensible Indexing by Marcel Kornacker
"Robert S. Epstein. ""Keynote Address"". International Conference on Management of Data, 1995.",Keynote Address by Robert S. Epstein
Chaitanya K. Baru. 1996. Performance of Future Database Systems: Bottlenecks and Bonananzas. In Very Large Data Bases.,Performance of Future Database Systems: Bottlenecks and Bonananzas by Chaitanya K. Baru
"Daniel A. Keim. ""Efficient geometry-based similarity search of 3D spatial databases"". International Conference on Management of Data, 1999.",Efficient geometry-based similarity search of 3D spatial databases by Daniel A. Keim
Donald R. Deutsch. 1995. Objects and SQL (panel session): strange relations?. In International Conference on Management of Data.,Objects and SQL (panel session): strange relations? by Donald R. Deutsch
"Robert Atkinson. ""Use of a component architecture in integrating relational and non-relational"". International Conference on Management of Data, 1995.",Use of a component architecture in integrating relational and non-relational by Robert Atkinson
"John R. Smith (2001). ""Standard for multimedia databases"". International Conference on Management of Data.",Standard for multimedia databases by John R. Smith
"Donald R. Slutz. ""Massive Stochastic Testing of SQL"". Very Large Data Bases, 1998.",Massive Stochastic Testing of SQL by Donald R. Slutz
"Paul Brown. ""Implementing the spirit of SQL-99"". International Conference on Management of Data, 1999.",Implementing the spirit of SQL-99 by Paul Brown
Li Yang. 1994. A hypertext query language for images. In ACM SIGMOD Record .,A hypertext query language for images by Li Yang
"Won Kim. ""UniSQL/X unified relational and object-oriented database system"". International Conference on Management of Data, 1994.",UniSQL/X unified relational and object-oriented database system by Won Kim
Alon Y. Halevy. 2000. Theory of answering queries using views. In ACM SIGMOD Record .,Theory of answering queries using views by Alon Y. Halevy
"Daniel S. Whelan (1998). ""FileNet integrated document management database usage and issues"". International Conference on Management of Data.",FileNet integrated document management database usage and issues by Daniel S. Whelan
Theodore Johnson. 1999. Performance Measurements of Compressed Bitmap Indices. In Very Large Data Bases.,Performance Measurements of Compressed Bitmap Indices by Theodore Johnson
"Alon Y. Halevy (2000). ""Theory of answering queries using views"". ACM SIGMOD Record .",Theory of answering queries using views by Alon Y. Halevy
"Andrew E. Wade. ""Object query standards"". ACM SIGMOD Record , 1996.",Object query standards by Andrew E. Wade
"Charu C. Aggarwal. ""Re-designing distance functions and distance-based applications for high dimensional data"". ACM SIGMOD Record , 2001.",Re-designing distance functions and distance-based applications for high dimensional data by Charu C. Aggarwal
"C. Mohan. ""Tutorial: application servers and associated technologies"". International Conference on Management of Data, 2002.",Tutorial: application servers and associated technologies by C. Mohan
"Jignesh Patel (2002). ""Systems and prototypes"". ACM SIGMOD Record .",Systems and prototypes by Jignesh Patel
"Michael Dertouzos. ""What will be"". ACM SIGMOD Record , 2002.",What will be by Michael Dertouzos
"Ya-Hui Chang (2003). ""A graphical query language for mobile information systems"". ACM SIGMOD Record .",A graphical query language for mobile information systems by Ya-Hui Chang
Leonid Libkin. 2003. Database principles. In ACM SIGMOD Record .,Database principles by Leonid Libkin
"Hugh Darwen. 1996. In reply to Domains, relations and religious wars. In ACM SIGMOD Record .","In reply to Domains, relations and religious wars by Hugh Darwen"
"H. J. Schek (1994). ""Special issue on spatial database systems"". The VLDB Journal -- The International Journal on Very Large Data Bases .",Special issue on spatial database systems by H. J. Schek
"Andrew Eisenberg (1996). ""New standard for stored procedures in SQL"". ACM SIGMOD Record .",New standard for stored procedures in SQL by Andrew Eisenberg
"M. Tamer Ozsu (2003). ""New partnership with ACM and update on the journal"". The VLDB Journal -- The International Journal on Very Large Data Bases .",New partnership with ACM and update on the journal by M. Tamer Ozsu
"Hannu Toivonen. ""Sampling Large Databases for Association Rules"". Very Large Data Bases, 1996.",Sampling Large Databases for Association Rules by Hannu Toivonen
"Leonid Libkin (2002). ""Database principles"". ACM SIGMOD Record .",Database principles by Leonid Libkin
"Avigdor Gal. ""Articles"". ACM SIGMOD Record , 2001.",Articles by Avigdor Gal
"Marcel Kornacker. ""High-Performance Extensible Indexing"". Very Large Data Bases, 1999.",High-Performance Extensible Indexing by Marcel Kornacker
"Robert S. Epstein. ""Keynote Address"". International Conference on Management of Data, 1995.",Keynote Address by Robert S. Epstein
Leonid Libkin. 2003. Database principles. In ACM SIGMOD Record .,Database principles by Leonid Libkin
